ID,Title,Authors,Year,cited_in,context
2107882128,pre literacy skills of subgroups of children with speech sound disorders,"nancy a raitano, bruce f pennington, rachel tunick, richard boada, lawrence d shriberg",2004,2075273025,Pennington and colleagues have suggested that SSD predicts the development of dyslexia in individuals from high-risk families ( Raitano et al. 2004 ).
2107882128,pre literacy skills of subgroups of children with speech sound disorders,"nancy a raitano, bruce f pennington, rachel tunick, richard boada, lawrence d shriberg",2004,2093754564,"A more promising marker for the risk of RD among children with SSD is persistence of the speech problem past the age of school entry (Nathan, Stackhouse, Goulandris, & Snowling, 2004; Raitano et al., 2004; Rvachew et al., 2007), but the utility of this finding is questionable.
Immaturity of phonological representations has been attributed to imprecision in the children’s articulatory gestures (Carroll, Snowling, Hulme, & Stevenson, 2003; Fowler, 1991; Nicolson, Fawcett, & Dean, 2001; Raitano et al., 2004).
It has been suggested that language impairment serves as an additive risk factor for RD alongside the risk associated with SSD (Raitano et al., 2004)."
2107882128,pre literacy skills of subgroups of children with speech sound disorders,"nancy a raitano, bruce f pennington, rachel tunick, richard boada, lawrence d shriberg",2004,2142887842,"These are detailed in Raitano et al. (2004). Genetic data were available from a total of 86 sib pairs from 65 families, although the exact number of sib pairs varied across phenotypes due to some missing data."
2107882128,pre literacy skills of subgroups of children with speech sound disorders,"nancy a raitano, bruce f pennington, rachel tunick, richard boada, lawrence d shriberg",2004,2013549254,"We will test these competing hypotheses in the longitudinal follow-up of the SSD probands in Raitano et al. (2004). In sum, both comorbidities considered here appear to be explained by partly shared and partly distinct genetic and cognitive risk and protective factors."
2108294118,phonological processing language and literacy a comparison of children with mild to moderate sensorineural hearing loss and those with specific language impairment,"josie briscoe, dorothy v m bishop, courtenay frazier norbury",2001,852392737,"Manipulation tasks are typically presented in audio, and the answer is commonly oral, as presenting the word in written form would tax other skills (Nakeva von Mentzer et al., 2013; Briscoe et al., 2001).
Phonological skills are typically measured by tasks taxing the ability to discriminate between, or match, or manipulate speech sounds (Briscoe et al., 2001; Furnes & Samuelsson, 2011)."
2108294118,phonological processing language and literacy a comparison of children with mild to moderate sensorineural hearing loss and those with specific language impairment,"josie briscoe, dorothy v m bishop, courtenay frazier norbury",2001,55141569,"Cantwell et al. (1978) reported that 11 autistic and 11 SLI children aged 6 to 11 years differed on the third person singular but not plurals, past tense, possessives, present progressive, pronouns, or comparatives."
2108294118,phonological processing language and literacy a comparison of children with mild to moderate sensorineural hearing loss and those with specific language impairment,"josie briscoe, dorothy v m bishop, courtenay frazier norbury",2001,74988415,", 2001) and hearing impaired groups (Briscoe et al., 2001)."
2108294118,phonological processing language and literacy a comparison of children with mild to moderate sensorineural hearing loss and those with specific language impairment,"josie briscoe, dorothy v m bishop, courtenay frazier norbury",2001,2019051444,"In many studies, the literacy skills of children with SLI appeared to be best predicted by their phonological processing abilities ( Bird, Bishop, & Freeman, 1995 ;  Briscoe, Bishop, & Norbury, 2001 ;  Catts, 1991 ,  1993 ;  Larrivee & Catts, 1999 ;  Stackhouse, 2000 )."
2108294118,phonological processing language and literacy a comparison of children with mild to moderate sensorineural hearing loss and those with specific language impairment,"josie briscoe, dorothy v m bishop, courtenay frazier norbury",2001,2065096458,"Given the known heterogeneity within the population of children with SLI, it is unlikely that a single deficit can explain the diverse pattern of language impairments observed (Bishop, Bishop, Bright, James, Delaney, & Tallal, 1999;  Briscoe, Bishop, & Norbury, 2001;  Ellis Weismer et al., 1999)."
2108294118,phonological processing language and literacy a comparison of children with mild to moderate sensorineural hearing loss and those with specific language impairment,"josie briscoe, dorothy v m bishop, courtenay frazier norbury",2001,2095330548,"Many children with DLDs have persistent deficits in phonological processing (Briscoe et al., 2001)."
2108294118,phonological processing language and literacy a comparison of children with mild to moderate sensorineural hearing loss and those with specific language impairment,"josie briscoe, dorothy v m bishop, courtenay frazier norbury",2001,2172145194,", 2000) and phonological memory (Bishop, North, & Donlan, 1996; Briscoe et al., 2001; Dollaghan & Campbell, 1998; Edwards & Lahey, 1998; Ellis Weismer et al., 2000; Gathercole & Baddeley, 1990; Kamhi & Catts, 1986)."
2108294118,phonological processing language and literacy a comparison of children with mild to moderate sensorineural hearing loss and those with specific language impairment,"josie briscoe, dorothy v m bishop, courtenay frazier norbury",2001,2045485954,"Although children with SLI do not typically have clinical articulation problems (see Leonard, 1998), they have more difficulty repeating complex nonwords (Bishop et al., 1996; Briscoe et al., 2001; but see Edwards & Lahey, 1998).
However, there is also evidence that children with SLI show a similar pattern of facilitation for high-wordlike nonwords and difficulty with lowwordlike nonwords compared with CAM children (i.e., there is no interaction of wordlikeness and language status; Briscoe et al., 2001; Coady et al., 2006).
There is mixed evidence regarding the effects of wordlikeness in children with SLI (Briscoe et al., 2001; Coady et al., 2006; Munson et al., 2005); therefore, the direction of its effect on the nonword repetition deficit is unclear."
2108294118,phonological processing language and literacy a comparison of children with mild to moderate sensorineural hearing loss and those with specific language impairment,"josie briscoe, dorothy v m bishop, courtenay frazier norbury",2001,2000381842,"For example, sentence recall has been found to be an effective psycholinguistic marker of both children with specific language impairment ( Briscoe, Bishop, & Norbury, 2001;  Conti-Ramsden, Botting, & Faragher, 2001; Tomblin, Freese, & Records, 1992) and individuals with dyslexia (Plaza, Cohen, & Chevrie-Muller, 2002)."
2108394838,orthographic depth and its impact on universal predictors of reading a cross language investigation,"johannes c ziegler, daisy bertrand, denes toth, valeria csepe, alexandra reis, alexandra reis, luis faisca, nina l saine, heikki lyytinen, anniek vaessen, leo blomert",2010,1976072701,"Form H Word Attack from Woodcock Reading Mastery Tests-Revised (WRMT-R;  Woodcock, 1998 ) was used to assess decoding in English."
2108394838,orthographic depth and its impact on universal predictors of reading a cross language investigation,"johannes c ziegler, daisy bertrand, denes toth, valeria csepe, alexandra reis, alexandra reis, luis faisca, nina l saine, heikki lyytinen, anniek vaessen, leo blomert",2010,2046156705,"Indeed, the results of some cross-linguistic studies have indicated that the (relative importance of) cognitive predictors for reading and spelling differ between transparent and opaque orthographies ( Georgiou, Parrila, & Papadopoulos, 2008 ;  Mann & Wimmer, 2002 ;  Smythe et al, 2008 ;  Ziegler et al, 2010 )."
2108394838,orthographic depth and its impact on universal predictors of reading a cross language investigation,"johannes c ziegler, daisy bertrand, denes toth, valeria csepe, alexandra reis, alexandra reis, luis faisca, nina l saine, heikki lyytinen, anniek vaessen, leo blomert",2010,2053971199,"Thus, although evidence attests to the primacy of phonological awareness in the early stages of reading development (e.g., Lonigan et al., 2000; Mann, 1991; Vellutino et al., 2007; Ziegler et al., 2010), the acquisition of early literacy skills promotes subsequent phonological awareness by allowing children to explore the phonological principles which underlie alphabetic orthography."
2108394838,orthographic depth and its impact on universal predictors of reading a cross language investigation,"johannes c ziegler, daisy bertrand, denes toth, valeria csepe, alexandra reis, alexandra reis, luis faisca, nina l saine, heikki lyytinen, anniek vaessen, leo blomert",2010,2160833550,"Some studies suggest that phonological awareness represents a universal predictor for reading development and that rapid naming has only a minor influence (for a recent cross-language study, see Ziegler et al,  2010 )."
2108394838,orthographic depth and its impact on universal predictors of reading a cross language investigation,"johannes c ziegler, daisy bertrand, denes toth, valeria csepe, alexandra reis, alexandra reis, luis faisca, nina l saine, heikki lyytinen, anniek vaessen, leo blomert",2010,2171036725,"In contrast, others have posited that the predictive relations between phonological skills and reading ability do not show any substantial differences between English and other, more consistent alphabetic orthographies (Caravolas et al., 2012; Caravolas, Volin, & Hulme, 2005; Vaessen et al., 2010; Ziegler et al., 2010)."
2108394838,orthographic depth and its impact on universal predictors of reading a cross language investigation,"johannes c ziegler, daisy bertrand, denes toth, valeria csepe, alexandra reis, alexandra reis, luis faisca, nina l saine, heikki lyytinen, anniek vaessen, leo blomert",2010,2109352893,"It is much less clear, however, whether orthographic consistency affects the relative strength and stability of letter knowledge, phoneme awareness, and RAN as predictors of reading and spelling development (e.g., Caravolas, Volín, & Hulme, 2005; Georgiou, Torppa, Manolitsis, Lyytinen, & Parrila, 2012; Ziegler et al., 2010).
Three recent cross-sectional studies involving languages varying widely in consistency (including English, French, Portuguese, Dutch, Hungarian, Czech, and Finnish) found that phoneme awareness was a strong predictor of individual differences in reading skills across all these languages (Caravolas et al., 2005; Vaessen, Bertrand, Denes, & Blomert, 2010; Ziegler et al., 2010)."
2108394838,orthographic depth and its impact on universal predictors of reading a cross language investigation,"johannes c ziegler, daisy bertrand, denes toth, valeria csepe, alexandra reis, alexandra reis, luis faisca, nina l saine, heikki lyytinen, anniek vaessen, leo blomert",2010,2021859693,"Two recent cross-linguistic studies that included Finnish children (Georgiou, Torppa, Manolitsis, Lyytinen, & Parrila, 2012; Ziegler et al., 2010) showed that the impact of underlying cognitive skills is modulated by orthography."
2108394838,orthographic depth and its impact on universal predictors of reading a cross language investigation,"johannes c ziegler, daisy bertrand, denes toth, valeria csepe, alexandra reis, alexandra reis, luis faisca, nina l saine, heikki lyytinen, anniek vaessen, leo blomert",2010,2139171307,"Other studies, in turn, have rather suggested a persistent and developmentally increasing relation between RAN and reading (Vaessen et al., 2010; Vaessen & Blomert, 2010; van den bos, Zijlstra, & Spelberg, 2002; Ziegler et al., 2010)."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,167753233,"Consistent with the Simple View of Reading (Gough and Tunmer, 1986; Tunmer and Chapman, 2012) and the Component Model of Reading (Joshi and Aron, 2000), both text comprehension measures were used as dependant variables (DV) controlling for age (in months), sex and grade of child.
The idea of the simple view of reading was first proposed by Gough and Tunmer (1986) in an attempt to define the role of decoding in the process of reading comprehension.
To deal with this complexity, the idea of the simple view of reading (SVR) was first proposed by Gough and Tunmer (1986) which provides a feasible theoretical ground as the basis for reading research and is considered as one of the most influential reading models in the literature with a high number of citations."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,1873266330,"The Simple View of Reading (Carver, 1993; Gough and Tunmer 1986; Hoover and Gough 1990) claims that reading comprehension depends on decoding and linguistic comprehension."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,1987010373,"Oral language abilities have been found to be significantly associated with word reading abilities in the monolingual reading literature (Aarnouste, van den Bos, & Brand-Gruwel, 1998; Catts, Fey, Zhang, & Tomblin, 2001;  Gough & Tunmer, 1986;  Hedrick & Cunningham, 1995; Juel, Griffith, & Gough, 1986), although there are exceptions (Schatschneider et al., 2004).According to the simple view of reading ( Gough & Tunmer, 1986 ), variability in reading comprehension in later grades is accounted for by two factors, phonological decoding and linguistic comprehension, as well as their cross-product (see also Carver & David, 2001)."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,1998871804,"Another conceptual framework that has received wide acceptance is the “simple view of reading” put forward by Gough and Tunmer ( 1986 ; Hoover & Gough,  1990 ; Rose,  2006 ), which considers reading to have just two key components—word recognition (decoding) and language (listening) comprehension—and stresses that both components are necessary for skilled reading."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2120640492,"Alternatively in the other model (ie,  Figure 1 b), given the critical importance of identifying printed words in reading comprehension, particularly in beginning reading ( Catts, Hogan, & Adlof, 2005 ;  Francis et al, 2005 ;  Gough & Tunmer, 1986 ), oral reading fluency is hypothesized to  partially  mediate the relation between word reading and reading comprehension (ie, word reading is hypothesized to have a direct and indirect relation with reading comprehension)."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2162186852,"In their influential article, Gough and Tunmer (1986) argued that if we were to find a group of individuals who can both decode and listen, but cannot comprehend, or a group of individuals who can do one but not the other (i."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,55141569,Griswold et al. (2002) stated that word reading and comprehension were average for 21 AS children aged 6 to 16 years.
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,162354322,"The regression results suggest phonological processing skills contributes to comprehending words, and is in concert with Gough and Tunmer’s (1986) findings that reading is a product of decoding and semantic comprehension skills."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2129109035,"In a survey of children attending a school that specialized in the education of children with SLI, Haynes and Naidoo (1991) reported that only 7 of 82 children were free of reading problems."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2149347736,"For these children, other language problems, particularly weak vocabulary and syntax, influence literacy development both by restricting their ability to use linguistic context in decoding text, and by aecting reading comprehension ( Gough & Tunmer, 1986 )."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,1971079434,"The terms slow learners, backward readers (Rutter 1978), and garden-variety poor readers ( Gough and Tunmer 1986,  Stanovich 1988a) refer to poor readers with general cognitive deficits and below average intelligence.A further distinction drawn between dyslexia and gardenvariety poor reading is that dyslexics suffer from a primary inability to decode, whereas most other poor readers are deficient in both decoding and comprehension ( Gough and Tunmer 1986 ).The finding that, at age 6, the dyslexic boys did not show a generalized language deficit, compared with normal readers, but were weak primarily on variables involving grapheme-phoneme associations, and storage and retrieval of phonological information in long-term memory, is consistent with current views of dyslexia ( Gough and Tunmer 1986;"
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2114088086,"Logically, word recognition skills are necessary, but not sufficient, for reading comprehension ( Gough & Tunmer, 1986 ). Gough and Tunmer (1986) , in their simple model of reading, proposed that the ability to comprehend what was read depended on both word recognition ability (or in their terms, decoding) and language comprehension (assessed by a measure of listening comprehension).The finding that earlier word recognition ability was a significant predictor of reading comprehension, as it was for word recognition, is consistent with the idea that a critical determinant of individual differences in reading comprehension skill is reading accuracy, as suggested, for example, by the simple model ( Gough & Tunmer, 1986 )."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2123095825,"Gough & Tunmer (1986)  reified a categorization that Rutter (1975) had used earlier, and included in the term those children whose low reading performance is commensurate with their IQ and achievement level."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2054276194,"Most studies of children with reading problems have focused on those diagnosed as reading disabled or dyslexic, but there are many ""garden-variety"" poor readers who do not meet discrepancy criteria for dyslexia because both their reading and their intelligence level are below average (Gough and Tunmer 1986; Stanovich 1988)."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2016051897,"There is evidence that some individuals do not develop this understanding without intervention, and that this is the stage of reading development that is the most problematic for children later labeled learning disabled (Chall 1983; Gough and Tunmer 1986)."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2031754487,The simple view of reading also has important implications for reading disability (Gough and Tunmer 1986).
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2040134159,"One is the widespread use of insufficiently selective procedures for defining reading disability; procedures that end up misclassifying a large number of children as reading disabled who are what  Gough and Tunmer (1986)  have called ""gardenvariety"" poor readers: that is, those for whom poor academic performance is predictable from poor performance on ability measures such as IQ tests."
2108926053,decoding reading and reading disability,"philip b gough, william e tunmer",1986,2073831978,"There are large individual differences in phonological awareness among young children, and children with reading disabilities continue to show difficulties in this area even at older ages (Bradley and Bryant 1978;  Gough and Tunmer 1986 )."
2109352893,common patterns of prediction of literacy development in different alphabetic orthographies,"marketa caravolas, arne lervag, petroula mousikou, corina efrim, miroslav litavský, eduardo onochiequintanilla, nayme salas, miroslava schoffelova, sylvia defior, marina mikulajova, gabriela seidlovamalkova, charles hulme",2012,2024162323,"This is in accordance with a recent large-scale longitudinal study of learning to read in four languages (English, Spanish, Slovak, and Czech), which suggests that the processes involved in learning to decode print are essentially identical in English and the three other much more consistent European orthographies studied (Caravolas et al., 2012)."
2109352893,common patterns of prediction of literacy development in different alphabetic orthographies,"marketa caravolas, arne lervag, petroula mousikou, corina efrim, miroslav litavský, eduardo onochiequintanilla, nayme salas, miroslava schoffelova, sylvia defior, marina mikulajova, gabriela seidlovamalkova, charles hulme",2012,2062022807,"While longitudinal studies support the view that there are similarities between transparent and nontransparent languages in the relative importance of phonological processing skills for reading and spelling development (Caravolas et al., 2012; Nikolopoulos, Goulandris, Hulme, & Snowling, 2006; but see Georgiou, Torppa, Manolitsis, Lyytinen, & Parrila, 2012), the relevance of dynamic temporal processing abilities might depend on the transparency of the language under investigation."
2109352893,common patterns of prediction of literacy development in different alphabetic orthographies,"marketa caravolas, arne lervag, petroula mousikou, corina efrim, miroslav litavský, eduardo onochiequintanilla, nayme salas, miroslava schoffelova, sylvia defior, marina mikulajova, gabriela seidlovamalkova, charles hulme",2012,2025838222,"Some studies reported that RAN predicts reading in consistent as well as inconsistent orthographies (Caravolas et al., 2012; Furnes & Samuelsson, 2011; Georgiou et al., 2008; Vaessen et al., 2010)."
2109352893,common patterns of prediction of literacy development in different alphabetic orthographies,"marketa caravolas, arne lervag, petroula mousikou, corina efrim, miroslav litavský, eduardo onochiequintanilla, nayme salas, miroslava schoffelova, sylvia defior, marina mikulajova, gabriela seidlovamalkova, charles hulme",2012,2179950438,"For instance, Conrad et al. (2013) investigated the concurrent prediction of spelling among 7–9 year old English-speaking children."
2109352893,common patterns of prediction of literacy development in different alphabetic orthographies,"marketa caravolas, arne lervag, petroula mousikou, corina efrim, miroslav litavský, eduardo onochiequintanilla, nayme salas, miroslava schoffelova, sylvia defior, marina mikulajova, gabriela seidlovamalkova, charles hulme",2012,2287434923,"A large body of research has shown that letter-sound knowledge at the beginning of literacy instruction is a strong predictor of later literacy skills across different alphabetic orthographies (Caravolas et al., 2012; Lonigan et al., 2000; Schatschneider et al., 2004)."
2109352893,common patterns of prediction of literacy development in different alphabetic orthographies,"marketa caravolas, arne lervag, petroula mousikou, corina efrim, miroslav litavský, eduardo onochiequintanilla, nayme salas, miroslava schoffelova, sylvia defior, marina mikulajova, gabriela seidlovamalkova, charles hulme",2012,2038217642,", 2000; Richlan, 2014), and the strength of cognitive predictors of reading ability (Caravolas et al., 2012; Caravolas, Lervag, Defior, Malkova, & Hulme, 2013; Landerl et al., 2013; Moll et al., 2014; Vaessen et al., 2010; Ziegler et al., 2010)."
2110335717,beginning to read in turkish a phonologically transparent orthography,"banu oney, aydin y durgunoglu",1997,1873266330,", 1998, Experiment 3; Signorini, 1997), Portuguese (Pinheiro, 1995), Italian (Cossu, Gugliotta and Marshall, 1995), Greek (Goswami, Porpodas and Wheelwright, 1997; Porpodas, Pantelis and Hantziou, 1990) and Turkish (Oney and Durgunoglu, 1997) children."
2110335717,beginning to read in turkish a phonologically transparent orthography,"banu oney, aydin y durgunoglu",1997,2160037112,"knowledge is found to be consistently and positively related to their literacy achievement in several, diverse languages with alphabetic writing systems, including English (Blatchford & Plewis, 1990; Muter, Hulme, Snowling, & Stevenson, 2004; Treiman & Kessler, 2003; Treiman, Tincoff, Rodriguez, Mouzaki, & Francis, 1998; Vellutino & Scanlon, 1987), German (Na̎ & Schneider, 1996), Turkish ( Oney & Durgunoglu, ..."
2110335717,beginning to read in turkish a phonologically transparent orthography,"banu oney, aydin y durgunoglu",1997,1974337595,"With few exceptions ( Oney & Durgunoglu, 1997;  Piquard-Kipffer, 2003; Sprugevica & Hoien, 2003), the predictive LNK–reading relationship was mostly reported from native English-speaking children attending school in English-speaking countries."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2102383457,"Phoneme awareness is consistently found to correlate strongly with spelling abilities (Stuart and Masterson, 1992; van Bon and Duighuisen, 1995; Gillon, 2004), and longitudinal studies on TD preschool and elementary school children have provided support for this relationship (Wagner et al., 1993; Burgess and Lonigan, 1998; Lonigan et al., 1998; Wood and Terrell, 1998; Bowey, 2005)."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2000306901,"Because early language and literacy skills contribute causally to later reading achievement (eg, Anthony, Lonigan, Driscoll, Phillips, & Burgess,  2003 ; Lonigan, Burgess, Anthony, & Barker,  1998 ; Storch & Whitehurst,  2002 ), early childhood education can prevent/reduce the prevalence of reading difficulties among at-risk elementary students if programs can effectively implement appropriate curricula (eg, Torgesen,  1998 )."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2025571827,"Letter naming abilities have been found to uniquely predict emergent and later reading skills once letter sound knowledge was controlled (e.g., Burgess & Lonigan, 1998;  Lonigan, Burgess, Anthony, & Barker, 1998;  Schatschneider et al., 2004)."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2036410941,"In recent years, researchers (e.g., Lonigan, 2006; Lonigan et al., 1998; Scarborough, 1998) have isolated three fundamental skills in the preschool period that are predictive of children’s reading ability at school-age: phonological awareness (the ability to detect and manipulate sounds"
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2065536151,"Because early language and literacy skills exhibit causal associations with later reading achievement in both word recognition and reading comprehension (eg, Anthony, Lonigan, Driscoll, Phillips, & Burgess, 2003; Lonigan, Burgess, Anthony, & Barker,  1998 ; Storch & Whitehurst,  2002 ), interventions in early childhood education settings to improve these early skills can have long-term benefits for children and school systems (Torgesen,  1998 )."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,162354322,"Most 4-year-olds demonstrate syllable, and onset-rime awareness (Lonigan et al., 1998; Maclean, Bryant, & Bradley, 1987)."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2049786837,"These expectations appear consistent with the developmental and instructional literatures (e.g., Adams et al., 1998; Lonigan, 1998)."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2014777332,"Rather, this divergence is evident as early as in kindergarten, when LSES children present lower EL abilities (e.g., print concept, alphabet knowledge, word recognition, phonological awareness, etc.) (see Feitelson & Goldstein, 1986; Bowey, 1995; Reese, 1995; Smith & Dixon, 1995; Nicholson, 1997;  Lonigan, Burgess, Anthony, & Baker, 1998; )."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2071345683,"To test the children's phonological sensitivity, two subtests of the Preschool Comprehensive Test of Phonological and Print Processing ( Lonigan, Burgess, Anthony, & Barker, 1998 ) were used."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2171003789,"Second, a bidirectional relation was found between phonological awareness and vocabulary (see also Chaney, 1992, 1994;  Lonigan, Burgess, Anthony, & Barker, 1998 )."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2182663478,"Numerous studies have shown that an awareness of syllables typically precedes onset-rime awareness and onset-rime awareness precedes phoneme awareness (Aidinis & Nunes, 2001; Fox & Routh, 1976; Liberman et al., 1974; Lonigan et al., 1998).
Research on phonological awareness has been conducted on which precursors there are to phonological awareness (Burgess, 2002; Lonigan et al., 1998; Walley, et al., 2003).
They suggest syllable awareness should be taught and assessed before starting to teach onset-rime awareness (Anthony et al., 2002; Bryant et al., 1990; Ellis & Cataldo, 1990; Lonigan et al., 1998; MacLean et al., 1987; Schatschneider et al., 1999; Stahl & Murray, 1994).
Under which conditions does transfer appear? Luria (1976) and Scribner and Cole's (1981) findings suggest that transfer may depend on extensive practice of the performance in question."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,2275239885,"Further, only one of these studies controlled for non-verbal IQ, which has been found to be implicated in children’s behaviour and emergent literacy outcomes (Dionne et al., 2003; Estrem, 2005; Lonigan et al., 1998; Oliver & Plomin, 2007; Oliver, Dale, & Plomin, 2004; Plomin et al., 2002)."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,1600487656,"To illustrate, in one large sample of kindergarten children (five- and six-year-olds) in Florida, mean letter name knowledge for upper case letters was 21/26 (Wagner, Torgesen & Rashotte 1994), another Florida-based study of four- and five-year-olds in a middle-income sample reports a mean of 20 ( Lonigan, Burgess, Anthony & Barker 1998 ).For a comparable level of letter knowledge among English speaking children we must turn to the population of four-year-olds in the UK (Johnston et al. 1996; Muter et al. 1998), or a low SES population of four- and five-year-olds in America ( Lonigan et al. 1998 ).These children recognized an average of four letters, possibly as a consequence of being afforded fewer opportunities for formal and informal instruction ( Lonigan et al. 1998 ).It was employed in studies of alphabet illiterate adults (for example, Lukatela et al. 1995; Morias et al. 1979) as well as in many studies of beginning readers (see, for example, Mann 1986; Rosner & Simon 1971; Yopp 1988), including several we have cited (for example, Durgunoglu & Oeney 1999; Elbro & Peterson 1998;  Lonigan et al. 1998;  Muter et al. 1998).Many deletion tests are quite complicated in varying both the size (syllable, onset, phoneme) and position (initial, medial, final) of the unit being manipulated (e.g.,  Lonigan et al. 1998;  Rosner & Simon 1971)."
2110778189,development of phonological sensitivity in 2 to 5 year old children,"christopher j lonigan, stephen r burgess, jason l anthony, theodore a barker",1998,1973736522,"However, an emerging body of evidence highlights that phonological processing abilities and print knowledge are present during the preschool period (Chaney, 1992;  Lonigan, Burgess, Anthony, & Barker, 1998 ), are stable individual differences from the late-preschool period forward (Burgess & Lonigan, 1998; Lonigan, Burgess, & Anthony, 2000; Wagner et al., 1997), and are predictive of beginning reading and spelling (Lonigan et ...Similarly, Anthony and Lonigan (2002) recently reported CFA of four different previously published studies (i.e.,  Lonigan, Burgess, Anthony, & Barker, 1998;  Muter, Hulme, & Snowling, 1997; Muter, Hulme, Snowling, & Taylor,1997; Wagner et al., 1997).Second, a substantial body of prior research indicates that performance on rhyme, syllable, and phoneme tasks are correlated both concurrently and longitudinally (e.g., Bryant et al., 1990;  Lonigan et al., 1998;  Stanovich et al., 1984; Walton, 1995).Our data and others’—including the data reported by Muter, Hulme, and Snowling (1997), Muter, Hulme, Snowling, and Taylor (1997), Muter and Snowling (1998), and Nation and Hulme (1997)—clearly indicate that the first two conditions are untrue (e.g., Anthony & Lonigan, 2002; Bradley & Bryant, 1983; Bryant et al., 1990;  Lonigan et al., 1998, 2000;  Wagner et al., 1994, 1997).Additionally, the results of a number of studies (e.g.,  Lonigan et al., 1998, 2000;  Wagner et al., 1994, 1997) in which latent phonological sensitivity variables composed of rhyme, syllable, and phoneme tasks predicted concurrent decoding skills, later decoding skills, or growth in decoding skills make it very unlikely that the third condition is true.That is, tasks that require sensitivity to phonemes are simply beyond the capacity of many preschool children (Adams, 1990;  Lonigan et al., 1998 )."
2111076280,size matters early vocabulary as a predictor of language and literacy competence,joanne lee,2011,2275239885,"In a more well-designed study, Lee (2011) examined the longitudinal relationship between expressive vocabulary and outcomes in phonological awareness skills, decoding, reading, and language in a sample of 1,071 children 24-months to 11-years of age.
It has been proposed that when children’s expressive vocabulary increases, their exposure to more complex phonological information will also increase (Lee, 2011; Stadler, Watson, & Skahan, 2007).
skills (Bulotsky-Shearer & Fantuzzo; Lee, 2011; Lonigan et al., 1999; Stadler et al., 2007)."
2111403529,transfer in bilingual development the linguistic interdependence hypothesis revisited,ludo verhoeven,1994,2073910028,"To assess how syntactic awareness is related across the two languages of LLs,  Verhoeven (1994)  tested Turkish-speaking children in Dutch schools by giving them sentence repetition tasks in both Turkish and Dutch."
2111604927,multiple mediation analysis of the relationship between rapid naming and reading,"mads poulsen, holger juul, carsten elbro",2015,2179950438,Measures of internal consistency are probably not informative reliability measures for PAL tasks since they really consist of only one item (a fixed set of words to be learned; Poulsen et al. 2012).
2111604927,multiple mediation analysis of the relationship between rapid naming and reading,"mads poulsen, holger juul, carsten elbro",2015,2050199801,RAN is now been firmly established to be a strong predictor of present and future reading development in both alphabetic (e.g. Cardoso-Martins and Pennington 2004; de Jong and van der Leij 1999; Kirby et al. 2003; Poulsen et al. 2012; Vaessen et al. 2010; Verhagen et al. 2010) and non alphabetic writing systems (e.
